Mass,Radius,Lambda,Label,Curve_ID
2.1907038393475204,13.191448282657756,10.740060616911464,0,H_16_13
2.229388111729736,12.935701466249853,7.9832712983056044,0,H_16_13
2.2561145535265976,12.671302462748097,6.099745134149615,0,H_16_13
2.271361563613939,12.398780138815267,4.788643198638507,0,H_16_13
0.5832418175069527,7.422261731827562,617.3653283916158,1,Q_17_6
0.6368535019931422,7.623176594439735,459.4915373614463,1,Q_17_6
0.6928095185543661,7.818166897193042,344.3181798907917,1,Q_17_6
0.7508225643671942,8.006543598845662,259.84691499887634,1,Q_17_6
0.8105497761785374,8.186905009825262,197.54494625564365,1,Q_17_6
0.8715603581097837,8.358361710762342,151.33586591160926,1,Q_17_6
0.9334569395440734,8.520246628517228,116.85296971448174,1,Q_17_6
0.9957545317758176,8.671321575928706,90.96150090703809,1,Q_17_6
1.0579656010967702,8.811348879234608,71.4003806225086,1,Q_17_6
1.119587423394308,8.939294900794003,56.52361018306167,1,Q_17_6
1.1801106719653454,9.054669043971174,45.13753184599105,1,Q_17_6
1.2390592698040341,9.157438968286396,36.36484432903356,1,Q_17_6
1.295961837564674,9.246823080279084,29.558922810647932,1,Q_17_6
1.3503851540405518,9.323039792641993,24.24408636165482,1,Q_17_6
1.4019537333646928,9.386102148944882,20.065365748652916,1,Q_17_6
1.4503184146995078,9.435672610307241,16.757424852799904,1,Q_17_6
1.4952046767204568,9.472564036190729,14.122047588080028,1,Q_17_6
1.5363813334951568,9.496607584786846,12.008122059848418,1,Q_17_6
1.5736840651844712,9.508573312091688,10.302007231210949,1,Q_17_6
1.6069981970105645,9.508802035001027,8.916338110371525,1,Q_17_6
1.6362727575526883,9.497902594569435,7.7841851331450185,1,Q_17_6
1.6615019512742062,9.476442622143106,6.853794291764275,1,Q_17_6
1.6827284556413595,9.445195219660791,6.085169301958477,1,Q_17_6
1.7000386504873677,9.405107470421695,5.447239144393034,1,Q_17_6
1.7135513276107674,9.356477192047164,4.914988317960181,1,Q_17_6
1.7234209168272616,9.300373129370913,4.46932787704229,1,Q_17_6
1.7298171099183801,9.237529585789611,4.0948542583613605,1,Q_17_6
1.7329417510610048,9.168634577997425,3.7792939227773177,1,Q_17_6
0.9829742321724669,9.89738050008672,186.7926310924397,1,Q_17_13
1.0604298705811426,10.119553298280508,141.89378518883342,1,Q_17_13
1.13953607459269,10.331245259884149,108.6091469753239,1,Q_17_13
1.2196583417584053,10.531098347728232,83.7944767894578,1,Q_17_13
1.3002055086309166,10.717863664119394,65.17721339152082,1,Q_17_13
1.3805230450725523,10.89062028745192,51.12364354731882,1,Q_17_13
1.4599735927333033,11.048730587317896,40.44589440273093,1,Q_17_13
1.5379063857403403,11.191528004590207,32.27964430290483,1,Q_17_13
1.6137001493975351,11.318450915614937,25.99221076859709,1,Q_17_13
1.6867504998633258,11.429162505144475,21.118656068015827,1,Q_17_13
1.7565429970908517,11.524166952439254,17.316489955910882,1,Q_17_13
1.8225387817327774,11.602144424268419,14.32860081070156,1,Q_17_13
1.8843633313113661,11.664542720700235,11.965879031694314,1,Q_17_13
1.9416393643871026,11.710630408852936,10.084166725427451,1,Q_17_13
1.9941011098172818,11.741399557880051,8.576135965724225,1,Q_17_13
2.0415368694911433,11.756891956671105,7.359519190793298,1,Q_17_13
2.0838257539939398,11.758196181326424,6.372153244390691,1,Q_17_13
2.1209069953453055,11.746012038367272,5.566047652712411,1,Q_17_13
2.1527864221449953,11.720803587476071,4.903952774545294,1,Q_17_13
2.179529234193514,11.683443141394411,4.3572621314642355,1,Q_17_13
2.2012583399830525,11.635105267604517,3.903747760740659,1,Q_17_13
2.2181301645058187,11.576541927593818,3.5257530609995444,1,Q_17_13
2.2303582903724135,11.508575104971152,3.209362984206259,1,Q_17_13
2.2381519505434087,11.43222025624536,2.943712745903711,1,Q_17_13
1.1485809419077386,14.512012472626608,1142.6612661110994,0,H_18_2
1.2535037859587659,14.346865163305136,673.7422906018844,0,H_18_2
1.3590487100979212,14.186385184603326,403.13806991766853,0,H_18_2
1.463558624471464,14.02252686152484,245.21077057392696,0,H_18_2
1.5652954261158263,13.857139882732268,151.84930448402753,0,H_18_2
1.6625203766090006,13.683153224712822,95.88469791252828,0,H_18_2
1.753571796212337,13.496780417217044,61.82251016229871,0,H_18_2
1.8369516663584016,13.298509466286408,40.772935707584374,0,H_18_2
1.9113790389846892,13.08851058322446,27.53802796700958,0,H_18_2
1.9758548525570356,12.865576185579457,19.068869671923327,0,H_18_2
2.0296962399849576,12.631692802762057,13.551544119088089,0,H_18_2
2.072537011138074,12.38747358111256,9.88972170952521,0,H_18_2
2.1043299146827446,12.135867350455296,7.4149890961874485,0,H_18_2
2.1253202134474645,11.876763917885436,5.710746718995211,0,H_18_2
2.135999361414376,11.612592152166116,4.516939270605907,0,H_18_2
1.1347381324117092,14.218989968633876,1102.5907372431095,0,H_18_3
1.247924022358791,14.093684277196758,635.2347742089382,0,H_18_3
1.3631090347714048,13.97633120515289,371.27841670190395,0,H_18_3
1.4785045180683112,13.857948488042803,220.54721668180457,0,H_18_3
1.5921766308971785,13.734587295420674,133.41045591969345,0,H_18_3
1.7021293734060627,13.60420777567909,82.31164550858773,0,H_18_3
1.8064053332156573,13.457634486266558,51.8995318371611,0,H_18_3
1.9031850775607753,13.299909473515036,33.50143289288851,0,H_18_3
1.9908656297001568,13.126792705099223,22.174497420593507,0,H_18_3
2.068141341883416,12.93864363694151,15.071225577823427,0,H_18_3
2.134062742117935,12.737195340969908,10.53001442023811,0,H_18_3
2.188040130852509,12.522880531111038,7.569252826840637,0,H_18_3
2.229859460559443,12.296975039013022,5.600032374862468,0,H_18_3
2.2596570563097593,12.062201832624595,4.264976253952998,0,H_18_3
2.2778655076647283,11.820730759937682,3.343311810676654,0,H_18_3
1.1028829376623237,15.82223873079566,2082.043919774961,0,H_18_4
1.20540033303404,15.621560027482271,1245.6264099900204,0,H_18_4
1.3086663093073874,15.43547193172516,756.30769070983,0,H_18_4
1.4112807426709595,15.248899863587729,466.35187682656107,0,H_18_4
1.5117938693358834,15.05703139713263,292.0321887198651,0,H_18_4
1.6087660757492699,14.856847865883834,185.99769171783487,0,H_18_4
1.7008195564627537,14.64590600992955,120.48078798258797,0,H_18_4
1.786679323392887,14.425421752588301,79.48025530633998,0,H_18_4
1.8652276734074553,14.188404674033627,53.43124746008879,0,H_18_4
1.9355359640732077,13.941174744216237,36.63099534091897,0,H_18_4
1.9969000880675807,13.682272692778362,25.628408998576955,0,H_18_4
2.0488377350915243,13.411266441844976,18.304796787615487,0,H_18_4
2.091104413238241,13.13259952006693,13.358922163158692,0,H_18_4
2.1236881405939534,12.84623760721734,9.96293043458294,0,H_18_4
2.1467769166355777,12.554687355416497,7.595372168824783,0,H_18_4
2.160745833205031,12.260800443094,5.919815758120921,0,H_18_4
1.1584019869394442,13.609756898893144,777.5557972741157,0,H_18_9
1.270159856924711,13.496041130331715,450.0155180498737,0,H_18_9
1.3834920082639042,13.386347602445586,264.123598192769,0,H_18_9
1.4967200357752917,13.273663085550293,157.44131111904028,0,H_18_9
1.608064930147983,13.157088435005921,95.49820540992286,0,H_18_9
1.7157215959119723,13.032388903008137,59.03883537600017,0,H_18_9
1.8179451791166252,12.892592363173756,37.25781035243296,0,H_18_9
1.9131401444719518,12.743841292848195,24.047927009504964,0,H_18_9
1.9999221951750996,12.581104093793845,15.89624262009693,0,H_18_9
2.0771849934119007,12.405436164573564,10.775021634814347,0,H_18_9
2.1441448989322307,12.219253865060606,7.497850615466642,0,H_18_9
2.200338212666291,12.022570590501497,5.359957273996122,0,H_18_9
2.2456336399045225,11.817186916907003,3.9376585649008353,0,H_18_9
2.2802008747374294,11.605621947907608,2.9732385727854225,0,H_18_9
2.3044665208754362,11.389099615433397,2.306446747502334,0,H_18_9
2.3190756439813516,11.170223222683209,1.837370453590246,0,H_18_9
1.0523462057968844,10.319325715177202,167.80610014958333,1,Q_19_3
1.130281914107987,10.531428395770464,128.7614022735715,1,Q_19_3
1.2091426069213504,10.731151209445102,99.59206623126713,1,Q_19_3
1.2883450917714931,10.917571884474466,77.66290629696576,1,Q_19_3
1.3672417396350036,11.089315566508676,61.0728414208582,1,Q_19_3
1.4452051770847867,11.245956795643151,48.440466947586415,1,Q_19_3
1.5215974368911789,11.386900536997322,38.758268770774926,1,Q_19_3
1.5958189355667525,11.5119368720246,31.288180451127776,1,Q_19_3
1.6672512447656738,11.619899185383266,25.483908270565458,1,Q_19_3
1.7354185208543675,11.711530359072212,20.94545486790835,1,Q_19_3
1.7997953081534002,11.786563860230235,17.372300965634107,1,Q_19_3
1.8600115103558126,11.845052322669044,14.539832855171246,1,Q_19_3
1.9157096634013886,11.887476766882967,12.279905812018852,1,Q_19_3
1.9666338535687145,11.914162815013595,10.464797486127605,1,Q_19_3
2.0125847903893876,11.92573319911377,8.997891161470438,1,Q_19_3
2.0534493753698677,11.92281270180821,7.804967429988753,1,Q_19_3
2.0891755560150256,11.90614470170746,6.829104472092318,1,Q_19_3
2.1197771255188207,11.876639801388837,6.026353370590847,1,Q_19_3
2.145323182369145,11.834984534805715,5.362429636172655,1,Q_19_3
2.1659422148979925,11.78236022235969,4.810809485538333,1,Q_19_3
2.1817855263250934,11.719195342425081,4.350075182426302,1,Q_19_3
2.1930704047276666,11.647166649872606,3.9642356455430146,1,Q_19_3
2.2000219834483667,11.566652253108973,3.63972099981862,1,Q_19_3
0.8878273034573434,9.315679319482154,222.13442084204613,1,Q_19_7
0.9633166956661212,9.54817614224073,166.63512029497076,1,Q_19_7
1.041143034459041,9.771407505032906,125.90964215761362,1,Q_19_7
1.1208789618422457,9.985261916070273,95.85243599237695,1,Q_19_7
1.2019304745970822,10.187745981711112,73.53909037189082,1,Q_19_7
1.283709696311137,10.37853337019545,56.87559430305243,1,Q_19_7
1.3655820179392393,10.556304082891922,44.354759825417474,1,Q_19_7
1.4468430166572477,10.719683687703718,34.88545356825598,1,Q_19_7
1.5268922608866164,10.869120576386718,27.678557996962724,1,Q_19_7
1.6050612678217944,11.003198612767813,22.156198823898286,1,Q_19_7
1.6807363038111562,11.121920164732437,17.896631903423856,1,Q_19_7
1.7533420326307234,11.224946566885249,14.588601313238275,1,Q_19_7
1.8224006784480424,11.312905718297122,12.003053921790894,1,Q_19_7
1.8873155445991334,11.383446551924775,9.966014638030618,1,Q_19_7
1.9478404304963794,11.439373135348369,8.35250378850908,1,Q_19_7
2.003599443766368,11.479628155905047,7.064864768699624,1,Q_19_7
2.05438040737899,11.505430413748684,6.031115047245186,1,Q_19_7
2.0999830142860807,11.51673070660997,5.195584722456599,1,Q_19_7
2.1403509007656556,11.514392815055716,4.516157358705968,1,Q_19_7
2.1754376619425084,11.498845609826224,3.960239134606349,1,Q_19_7
2.205304892340055,11.471132029421046,3.502944666789276,1,Q_19_7
2.2300285286374972,11.432219395648081,3.1249549545468964,1,Q_19_7
2.249767523024803,11.382601550118604,2.810799567325322,1,Q_19_7
2.2647075338391125,11.323439629183001,2.5486841535642233,1,Q_19_7
2.2750641308438135,11.255558217294576,2.329177701273393,1,Q_19_7
2.281091407260212,11.179812849316061,2.1447601890332155,1,Q_19_7
0.8327145766272349,9.051234305407084,287.2353969255124,1,Q_19_19
0.8998013139723307,9.258400840431694,218.02075907981884,1,Q_19_19
0.9684863973591955,9.455701827756359,166.74105509477533,1,Q_19_19
1.0382885713083942,9.642245262331253,128.5248423219873,1,Q_19_19
1.108670376453718,9.816910619701815,99.87003021935051,1,Q_19_19
1.1790978204025164,9.979021997991147,78.24789567185599,1,Q_19_19
1.2490085875074668,10.127868059897972,61.830656486353064,1,Q_19_19
1.3177923761152424,10.261970951313339,49.27997760933211,1,Q_19_19
1.3849402347044257,10.382163617635031,39.624533429306446,1,Q_19_19
1.449910844556202,10.48722820209002,32.14465498637432,1,Q_19_19
1.5121795227519637,10.577302005026654,26.311993933088857,1,Q_19_19
1.571325540193407,10.65216482934586,21.732257752927723,1,Q_19_19
1.626942669625262,10.712139037076444,18.11292427789611,1,Q_19_19
1.6786947955795624,10.757221803039076,15.23298826192112,1,Q_19_19
1.7263080653251552,10.78781133041259,12.926403153440871,1,Q_19_19
1.769580456934226,10.804412739479586,11.067111747020833,1,Q_19_19
1.8083670925843411,10.807575263141151,9.559129173503095,1,Q_19_19
1.842592557835125,10.797757127750927,8.32843650900729,1,Q_19_19
1.8722424661911163,10.776126626010013,7.31862129324079,1,Q_19_19
1.8973424021563412,10.743104305517654,6.485250836269307,1,Q_19_19
1.9179845828167017,10.69954012315455,5.794057690048578,1,Q_19_19
1.9342960094789639,10.646349303911883,5.218096681468533,1,Q_19_19
1.946437716840405,10.584281495209579,4.736090200246537,1,Q_19_19
1.9546049279139623,10.514414011641337,4.3313729409067045,1,Q_19_19
1.9590078334339738,10.437401206785252,3.9904351428659504,1,Q_19_19
1.1276189879948442,14.446824497021712,1235.8680990112846,0,H_20_2
1.233388888350643,14.277691222265764,720.5010768422413,0,H_20_2
1.3410509911264115,14.111812291233782,425.2930128061531,0,H_20_2
1.4490912657656996,13.955244739484291,254.55918045282868,0,H_20_2
1.5558621129703682,13.794608547264614,154.75710454043931,0,H_20_2
1.6596434105231392,13.628447777267246,95.71909256998185,0,H_20_2
1.758718259273874,13.455004452927483,60.35732622135202,0,H_20_2
1.85145658399031,13.271923258255157,38.85760462915976,0,H_20_2
1.9363818610200152,13.079053460929535,25.591116984892373,0,H_20_2
2.012246684395965,12.874769456588032,17.26714658899562,0,H_20_2
2.0780810826107294,12.661550252686581,11.952973460749757,0,H_20_2
2.1332299077921606,12.437380805553527,8.495705259263374,0,H_20_2
2.1773539972071303,12.20471870189359,6.2050664379042795,0,H_20_2
2.210437947145368,11.964349835351692,4.658565482589826,0,H_20_2
2.2327434946542315,11.72038866783685,3.596594203728015,0,H_20_2
2.244784694728582,11.473438504185152,2.8538405155624207,0,H_20_2
1.1181904704527212,13.113341438533743,746.4097381126294,0,H_20_4
1.2356717051829562,13.053138676508864,425.3472295498212,0,H_20_4
1.3563896644688704,12.993805277629415,245.38483626525456,0,H_20_4
1.4787376107884345,12.932470620166734,143.54314599118692,0,H_20_4
1.6007859209244446,12.865322928218731,85.33819592932012,0,H_20_4
1.720300902991702,12.78974105104428,51.71355689952526,0,H_20_4
1.8348299237086743,12.701250925219714,32.06200006699633,0,H_20_4
1.941853518195599,12.59420905195335,20.372535532034963,0,H_20_4
2.0389973418467493,12.474905196281899,13.337893113058868,0,H_20_4
2.124219670052356,12.336118602944383,9.013902556372862,0,H_20_4
2.1959628611184687,12.181201412275312,6.302956853482879,0,H_20_4
2.2532402057657825,12.01016856800768,4.566204458970568,0,H_20_4
2.2956310902309465,11.824770541741639,3.429640518309382,0,H_20_4
2.32325383774568,11.626446113128509,2.6705677271585833,0,H_20_4
2.3366833566452074,11.418187573554553,2.1550770330134297,0,H_20_4
1.1012427609520181,14.394881592250746,1115.0385269440449,0,H_20_7
1.2154026784627625,14.317660885880526,658.8170073051247,0,H_20_7
1.3304667501604115,14.239083408433503,396.1796852969588,0,H_20_7
1.4446801711953179,14.14750466809473,242.6437934390353,0,H_20_7
1.5562537384292368,14.046439416963256,151.44059188315265,0,H_20_7
1.6634382922292765,13.929647267683803,96.35605339157847,0,H_20_7
1.7645971659279713,13.794097736181747,62.55099476332916,0,H_20_7
1.8582720109375397,13.638993193777074,41.450494086243765,0,H_20_7
1.9432274303399077,13.466083080401281,28.057360858794283,0,H_20_7
2.018499302583513,13.273447597656624,19.415095227797188,0,H_20_7
2.0834142477065623,13.0662750051907,13.741048791190043,0,H_20_7
2.1375880866061157,12.84187420638426,9.946839159293903,0,H_20_7
2.180925261869907,12.606890098387488,7.371187185514378,0,H_20_7
2.2135946558178605,12.359452304766384,5.588764288828269,0,H_20_7
2.2359910053062486,12.105194896570074,4.336678819293457,0,H_20_7
2.2487026845153526,11.845672099636461,3.442800644917817,0,H_20_7
1.142976983510162,14.522120431626169,1177.8061671024611,0,H_20_19
1.2477290336291962,14.349721394669064,692.555343852873,0,H_20_19
1.3535784151140993,14.184640057386266,412.7493796489929,0,H_20_19
1.4589531981989126,14.022732986625742,249.7719545338283,0,H_20_19
1.562178890844028,13.85332359807374,153.6785120995629,0,H_20_19
1.661550009441455,13.679094835594086,96.29627902967702,0,H_20_19
1.755405549761749,13.495522337019423,61.563410798990084,0,H_20_19
1.8422093080705642,13.301111239233334,40.21672099086743,0,H_20_19
1.9206092021189296,13.09518648131265,26.884540257092883,0,H_20_19
1.9895039081217338,12.879265849787693,18.419418732943914,0,H_20_19
2.0480880103025605,12.651395833507445,12.944625410763132,0,H_20_19
2.095858527824549,12.412662642072265,9.339549871063074,0,H_20_19
2.132629039803611,12.166815720388124,6.923299571545701,0,H_20_19
2.15851386519591,11.915641959572005,5.274715693611884,0,H_20_19
2.173886051091331,11.658977567835072,4.129001132832681,0,H_20_19
0.6941293023572015,8.18713421449768,437.68136737818946,1,Q_21_2
0.7531284553089591,8.387391868930694,329.9409526553579,1,Q_21_2
0.8140020801011332,8.579330875302258,250.53977253998707,1,Q_21_2
0.8763815868012426,8.762613854142613,191.68787610249004,1,Q_21_2
0.9397079381788364,8.934956861537627,147.82487446157506,1,Q_21_2
1.0036513073162583,9.097025464289255,114.91608156540782,1,Q_21_2
1.0676593883279097,9.247035224007515,90.07369117008267,1,Q_21_2
1.1312242783427842,9.384784242492712,71.20042235243194,1,Q_21_2
1.1938187872406756,9.509297392506873,56.769314085995255,1,Q_21_2
1.2549457341900287,9.620458906057952,45.66127457000348,1,Q_21_2
1.3141148507996874,9.717702617457364,37.0529947207428,1,Q_21_2
1.3708679774430959,9.800881993965538,30.337200097500233,1,Q_21_2
1.4248037239428692,9.87033834344367,25.062712757779828,1,Q_21_2
1.4755479478020217,9.925431239735143,20.89168241221384,1,Q_21_2
1.5227975293695712,9.967002806059414,17.57202389742621,1,Q_21_2
1.5662990058956097,9.995070112045516,14.912234424429196,1,Q_21_2
1.6058662772936838,10.010255432443016,12.767681368100673,1,Q_21_2
1.6413603366344074,10.013039108364715,11.027758981956904,1,Q_21_2
1.6726969801976999,10.003604435154662,9.607081913590134,1,Q_21_2
1.6998788867265968,9.983159754143797,8.440989785920081,1,Q_21_2
1.7229152039514126,9.952070399047697,7.478239564317574,1,Q_21_2
1.7418990448696672,9.91147054548248,6.679697406621215,1,Q_21_2
1.7569193147028224,9.86165311732124,6.013800349615861,1,Q_21_2
1.7681413550120897,9.803768909522438,5.456475373742165,1,Q_21_2
1.775732745705441,9.738658948832269,4.988328905227591,1,Q_21_2
1.7798879034969721,9.66689547642489,4.593770815485812,1,Q_21_2
1.1948091472492495,11.124249694106192,130.32998829165965,1,Q_21_3
1.27600621593323,11.326247759049389,101.24164650194263,1,Q_21_3
1.3572824748563292,11.514013728892756,79.29947710555666,1,Q_21_3
1.4380214184095745,11.686893938581557,62.64259968947018,1,Q_21_3
1.5173967603191532,11.841980244526232,49.91198876033553,1,Q_21_3
1.5949571855204538,11.981265993480287,40.1196563262473,1,Q_21_3
1.6700211654161599,12.103402539662788,32.53635057442593,1,Q_21_3
1.7420123808302372,12.207996633445564,26.623409073264206,1,Q_21_3
1.8103992684278545,12.294996520444238,21.982431964408196,1,Q_21_3
1.8747351015969524,12.36467700127289,18.315143153246385,1,Q_21_3
1.9346299139070235,12.417537344123634,15.39811704110532,1,Q_21_3
1.989755557854533,12.453510820496815,13.062198765847675,1,Q_21_3
2.039880238039297,12.473144816335738,11.179677417861823,1,Q_21_3
2.084846858146613,12.478126922144941,9.654059838976107,1,Q_21_3
2.1245385249184565,12.4667110132337,8.407805204878942,1,Q_21_3
2.158946577729878,12.442111187403073,7.385931273945366,1,Q_21_3
2.188117796730721,12.404566754946314,6.542956679925451,1,Q_21_3
2.2121236750410564,12.354626388389685,5.843749773892106,1,Q_21_3
2.2311331960501417,12.293465965988275,5.261175148352427,1,Q_21_3
2.2453226727980615,12.222060638562201,4.773716304780629,1,Q_21_3
2.254947454675554,12.142018670386493,4.36474366077681,1,Q_21_3
2.260164032195692,12.05327903126694,4.019968195184164,1,Q_21_3
0.7478807498741011,8.438790630989754,304.3091840864368,1,Q_21_10
0.8178050391590135,8.677011981883998,224.61198448652223,1,Q_21_10
0.8909772707724186,8.909557519829796,166.86477652879597,1,Q_21_10
0.9670640920238494,9.135819905873886,124.81159769509472,1,Q_21_10
1.0455455903861117,9.35282571342874,94.02180523586509,1,Q_21_10
1.1260113050729958,9.561534982845295,71.35780399079921,1,Q_21_10
1.2078620860481522,9.759710487849578,54.57656161067907,1,Q_21_10
1.2905095649971219,9.947026836039106,42.077950339668895,1,Q_21_10
1.3733156166340335,10.122180824138269,32.71192037613029,1,Q_21_10
1.4555735362022602,10.283925460583449,25.64818445722938,1,Q_21_10
1.5366791508212094,10.432590436413879,20.287106506422717,1,Q_21_10
1.6159589647900778,10.566876310499895,16.19056570169444,1,Q_21_10
1.692793786826709,10.686597030156683,13.03944807044492,1,Q_21_10
1.7666019073859722,10.791344505315195,10.598814481244034,1,Q_21_10
1.8368550685494096,10.881291057443676,8.695991618935693,1,Q_21_10
1.9030919733744733,10.956139885099976,7.2019430235918955,1,Q_21_10
1.964903065365512,11.015994092005824,6.020862849837117,1,Q_21_10
2.0219887161947505,11.061553553659737,5.081068965922542,1,Q_21_10
2.0741174144775587,11.093066644814654,4.328386011920648,1,Q_21_10
2.1210337529058014,11.109919241767804,3.7209024185128055,1,Q_21_10
2.1627405011676113,11.11420735729932,3.228380289204762,1,Q_21_10
2.1991632175014773,11.105634146766125,2.826172811999011,1,Q_21_10
2.23035899558227,11.08534872048689,2.496023047050663,1,Q_21_10
2.25639803443508,11.05403137062784,2.223592387287252,1,Q_21_10
2.2774412813176523,11.012495677787372,1.9976610859247907,1,Q_21_10
2.293654803923352,10.961342185644298,1.8093732131347529,1,Q_21_10
2.3052653094425604,10.901528157410004,1.6519048632411102,1,Q_21_10
2.3125205293544284,10.834181530770412,1.5198832844967332,1,Q_21_10
1.1032480966616465,15.523480958012788,1823.6799731380931,0,H_22_10
1.2077649054412136,15.37245706592201,1098.2121810350563,0,H_22_10
1.3122462945895683,15.221904982625245,672.320758297586,0,H_22_10
1.4156057387042689,15.064916987597359,418.0881603739532,0,H_22_10
1.5168591406617165,14.9002217728962,263.88350553962766,0,H_22_10
1.6151090136227202,14.722785747762313,168.87561017003225,0,H_22_10
1.7095117985888635,14.531798932347275,109.51360619014352,0,H_22_10
1.7992063727312446,14.328132276399305,71.98792446932704,0,H_22_10
1.883261804961478,14.110530637778078,47.993183374159244,0,H_22_10
1.9606430397728747,13.880681177998703,32.5036831119091,0,H_22_10
2.030197996378044,13.641361516014415,22.414193239076596,0,H_22_10
2.0907476223695833,13.388612402574667,15.77505171106609,0,H_22_10
2.141211995664684,13.129928297008322,11.367485091084058,0,H_22_10
2.1807698641648345,12.863160820241617,8.404888514810779,0,H_22_10
2.2089816183618782,12.591405453476856,6.387638928074746,0,H_22_10
2.2258421883192288,12.314601096225008,4.993936809617417,0,H_22_10
1.1192773681343147,14.20069124802219,1171.6263733367043,0,H_22_17
1.228668415324914,14.061227185754516,679.1063352333108,0,H_22_17
1.339737216585026,13.930583063218764,399.3668100055817,0,H_22_17
1.4507415969248318,13.800646807701439,238.67722268859558,0,H_22_17
1.5598008430461605,13.66511051341385,145.23685578651316,0,H_22_17
1.6649736123365761,13.520860274831328,90.15771103842768,0,H_22_17
1.7643447251859894,13.365425503855208,57.19042812412772,0,H_22_17
1.8561294978834628,13.196793761073511,37.148588698429,0,H_22_17
1.9387380914075552,13.013334227939875,24.74887663065277,0,H_22_17
2.0108593499441363,12.815599090320815,16.937432506305676,0,H_22_17
2.071518880487091,12.6043034703056,11.923406613753935,0,H_22_17
2.120086672732553,12.381259893008108,8.643777061354026,0,H_22_17
2.156300060631752,12.147202022725853,6.457118726272809,0,H_22_17
2.1802477910876403,11.90478659790094,4.973087003875746,0,H_22_17
2.192327620335697,11.655540220892792,3.9487716143029323,0,H_22_17
1.11746113986173,15.192644107313065,1690.809251217769,0,H_22_18
1.2239149380613448,15.002828774376352,986.5456793205449,0,H_22_18
1.3324576963482992,14.823672613708741,582.9745832931549,0,H_22_18
1.4415786291221822,14.650823105264955,349.3312499775085,0,H_22_18
1.5496265567417953,14.477780158040556,212.542368959943,0,H_22_18
1.6548761794240747,14.29928923831793,131.5803030550299,0,H_22_18
1.7555919091012402,14.113143922524557,82.9921131861838,0,H_22_18
1.8501218134871562,13.916991329741116,53.419987930471265,0,H_22_18
1.936955715473103,13.709938574080185,35.14579959595038,0,H_22_18
2.014805770677424,13.492762499051718,23.671025712424314,0,H_22_18
2.082654473218246,13.262639056678184,16.334719380362934,0,H_22_18
2.1397958792148546,13.020696533558214,11.562172341334275,0,H_22_18
2.1858384675761364,12.770782804344678,8.402416503497674,0,H_22_18
2.2207080296984496,12.514563826489821,6.272260958954494,0,H_22_18
2.24462394389974,12.251363452585066,4.808195267942319,0,H_22_18
2.2580556305488577,11.983332599383466,3.784329571067984,0,H_22_18
1.1357964480506877,15.27910814103598,1582.1874578003408,0,H_22_44
1.2414140803120688,15.08848204556953,931.8600362396251,0,H_22_44
1.3484859586817068,14.909019801944053,556.159055714057,0,H_22_44
1.4555245147843792,14.73204215471742,336.74112540612504,0,H_22_44
1.5609399533457975,14.552704374172757,207.08549191432053,0,H_22_44
1.6631017205220173,14.367360879877477,129.5252458275911,0,H_22_44
1.7604033901788965,14.172625467487068,82.51633677117863,0,H_22_44
1.8513381789384251,13.968426302726103,53.6236150951839,0,H_22_44
1.9345491861265562,13.751914236504033,35.58116167244304,0,H_22_44
2.00889671916823,13.524824858157068,24.145919806470246,0,H_22_44
2.0735044969301195,13.284765565986532,16.77001547933934,0,H_22_44
2.1277669676735895,13.035722070451543,11.933803291848893,0,H_22_44
2.1713731233749347,12.778191087498103,8.707243859440284,0,H_22_44
2.204301445499175,12.515056651802459,6.516959052159744,0,H_22_44
2.2267812628712202,12.244416145325706,5.002337230579751,0,H_22_44
2.2392731165864985,11.973115999551947,3.9394496592788544,0,H_22_44
0.7283784889364473,8.333478972349162,335.31367073441254,1,Q_23_2
0.7955218117470108,8.563550670662577,248.371840967438,1,Q_23_2
0.8656245727112631,8.78750392097049,185.19761477172315,1,Q_23_2
0.9383616695049649,9.005033385345122,139.058407898606,1,Q_23_2
1.0131993813017994,9.212456842608317,105.16706850617882,1,Q_23_2
1.0897475310708113,9.41152441401344,80.14260048978244,1,Q_23_2
1.167417311716176,9.599787420585658,61.55216920049956,1,Q_23_2
1.2456375507530626,9.776896124173337,47.65888294087826,1,Q_23_2
1.3237977101645757,9.941791477041168,37.21202187414994,1,Q_23_2
1.401226369848202,10.093165870270711,29.30475293881911,1,Q_23_2
1.477343327207352,10.230887565852493,23.281259231090377,1,Q_23_2
1.551528812088279,10.354803158173523,18.662488108180163,1,Q_23_2
1.623200240780327,10.464211237757358,15.096791614316487,1,Q_23_2
1.6918161954248798,10.558664324634341,12.324820824517374,1,Q_23_2
1.7568991896527826,10.638562438298456,10.15590009804389,1,Q_23_2
1.8180227828988926,10.703380335358549,8.446509304698518,1,Q_23_2
1.874841064586755,10.75398657135476,7.090859212035302,1,Q_23_2
1.927057189015126,10.790022649671888,6.0079965953419725,1,Q_23_2
1.9744862532440204,10.812632539464088,5.137886319974736,1,Q_23_2
2.016955663928556,10.82175410382438,4.43396642464581,1,Q_23_2
2.0544279241036487,10.818255497362035,3.8610871268255877,1,Q_23_2
2.0868747833108046,10.802449616685129,3.3919081287371147,1,Q_23_2
2.114368098380275,10.77552931886808,3.005755205392368,1,Q_23_2
2.136989227813893,10.73793480774127,2.686196557659178,1,Q_23_2
2.154907473167615,10.690856672212908,2.4206131079008038,1,Q_23_2
